location_id,location_name,locality,sensor_id,sensor_latitude,sensor_longitude,measurement_date,parameter_with_units,minimum_measured_value,average_measured_value,maximum_measured_value
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-09-04,pm25 (µg/m³),-2.7,2.2857144,5.1
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-09-05,pm25 (µg/m³),0.5,2.5,5.9
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-09-06,pm25 (µg/m³),1.9,3.1,4.7
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-09-07,pm25 (µg/m³),1.0,3.8,5.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-09-08,pm25 (µg/m³),8.3,15.55,21.8
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-09-10,pm25 (µg/m³),17.5,17.5,17.5
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-09-11,pm25 (µg/m³),-4.3,1.95,8.2
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-09-12,pm25 (µg/m³),-0.5,-0.5,-0.5
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-09-15,pm25 (µg/m³),-2.5,-1.0,1.5
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-09-16,pm25 (µg/m³),1.2,1.6,2.0
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-09-19,pm25 (µg/m³),3.1,3.1,3.1
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-09-29,pm25 (µg/m³),2.4,3.7222223,4.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-09-30,pm25 (µg/m³),-1.2,2.5714285,5.5
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-01,pm25 (µg/m³),-2.0,0.88125,2.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-02,pm25 (µg/m³),-0.6,4.025,10.3
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-03,pm25 (µg/m³),4.4,9.7153845,14.8
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-04,pm25 (µg/m³),1.8,6.1,16.5
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-05,pm25 (µg/m³),1.7,5.37,8.2
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-06,pm25 (µg/m³),5.8,6.8,8.7
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-07,pm25 (µg/m³),7.2,10.15,13.1
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-08,pm25 (µg/m³),4.1,6.65,9.2
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-09,pm25 (µg/m³),0.2,2.62,5.8
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-10,pm25 (µg/m³),0.9,0.9,0.9
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-11,pm25 (µg/m³),4.8,6.5666666,7.5
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-14,pm25 (µg/m³),0.8,0.8,0.8
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-19,pm25 (µg/m³),4.6,4.6,4.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-20,pm25 (µg/m³),1.0,2.5,4.0
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-25,pm25 (µg/m³),3.2,3.2,3.2
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-26,pm25 (µg/m³),2.0,2.0,2.0
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-27,pm25 (µg/m³),1.5,1.5,1.5
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-29,pm25 (µg/m³),3.1,7.8777776,11.9
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-30,pm25 (µg/m³),3.9,12.708695,19.1
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-10-31,pm25 (µg/m³),-1.5,1.75,4.7
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-01,pm25 (µg/m³),3.2,3.7,4.8
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-02,pm25 (µg/m³),-2.2,8.554545,19.1
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-03,pm25 (µg/m³),-0.4,12.416667,25.9
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-04,pm25 (µg/m³),-0.4,2.0,4.1
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-05,pm25 (µg/m³),6.7,8.266666,11.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-06,pm25 (µg/m³),2.0,3.9,10.9
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-07,pm25 (µg/m³),0.9,4.7272725,10.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-08,pm25 (µg/m³),8.6,10.8,12.2
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-10,pm25 (µg/m³),0.9,2.6333334,5.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-11,pm25 (µg/m³),4.0,5.05,5.9
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-12,pm25 (µg/m³),3.1,3.925,4.7
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-13,pm25 (µg/m³),6.7,6.7,6.7
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-14,pm25 (µg/m³),10.4,12.35,14.3
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-15,pm25 (µg/m³),4.5,6.4,11.9
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-16,pm25 (µg/m³),4.7,11.920834,18.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-17,pm25 (µg/m³),8.9,11.783334,15.2
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-18,pm25 (µg/m³),9.4,9.4,9.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-20,pm25 (µg/m³),1.6,1.6,1.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-22,pm25 (µg/m³),5.3,5.5,5.7
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-23,pm25 (µg/m³),2.5,5.4210525,7.8
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-24,pm25 (µg/m³),8.5,11.3,13.2
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-25,pm25 (µg/m³),7.2,13.6,19.3
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-26,pm25 (µg/m³),2.4,7.082353,12.9
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-27,pm25 (µg/m³),0.4,3.9166667,6.5
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-28,pm25 (µg/m³),5.4,7.9375,9.8
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-29,pm25 (µg/m³),4.9,6.322222,8.0
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-11-30,pm25 (µg/m³),-0.6,1.4,3.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-02,pm25 (µg/m³),5.7,5.7,5.7
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-03,pm25 (µg/m³),1.5,4.95,8.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-04,pm25 (µg/m³),3.7,5.226087,6.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-05,pm25 (µg/m³),4.0,6.090909,8.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-06,pm25 (µg/m³),3.1,4.6,6.1
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-07,pm25 (µg/m³),14.6,14.6,14.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-08,pm25 (µg/m³),5.9,7.4333334,10.3
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-09,pm25 (µg/m³),2.9,6.02,8.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-10,pm25 (µg/m³),3.9,6.8285713,9.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-11,pm25 (µg/m³),4.5,7.6941175,10.0
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-12,pm25 (µg/m³),6.1,10.176471,14.0
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-13,pm25 (µg/m³),8.3,10.7578945,12.9
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-14,pm25 (µg/m³),2.7,8.684615,16.0
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-15,pm25 (µg/m³),4.5,6.3,10.1
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-16,pm25 (µg/m³),6.4,8.533334,9.8
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-17,pm25 (µg/m³),4.5,9.463636,16.3
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-18,pm25 (µg/m³),7.0,11.033334,16.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-19,pm25 (µg/m³),6.0,7.266667,9.0
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-20,pm25 (µg/m³),5.6,8.8875,12.5
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-21,pm25 (µg/m³),8.8,14.342857,19.2
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-22,pm25 (µg/m³),9.8,12.54,15.8
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-23,pm25 (µg/m³),4.5,9.614285,11.7
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-24,pm25 (µg/m³),8.5,8.5,8.5
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-25,pm25 (µg/m³),5.1,8.228572,10.0
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-26,pm25 (µg/m³),5.2,6.78,8.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-27,pm25 (µg/m³),3.6,7.742857,12.2
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-28,pm25 (µg/m³),6.6,8.466666,10.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-29,pm25 (µg/m³),4.6,7.075,11.9
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-30,pm25 (µg/m³),6.4,7.0,8.0
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2016-12-31,pm25 (µg/m³),5.8,7.56,8.8
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-01,pm25 (µg/m³),11.2,13.06,17.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-02,pm25 (µg/m³),8.6,10.033334,12.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-03,pm25 (µg/m³),5.1,5.1,5.1
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-04,pm25 (µg/m³),5.1,8.857142,10.9
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-05,pm25 (µg/m³),6.6,9.726087,12.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-06,pm25 (µg/m³),8.7,10.971429,13.9
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-07,pm25 (µg/m³),8.2,10.576191,12.7
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-08,pm25 (µg/m³),7.0,10.515789,22.8
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-09,pm25 (µg/m³),7.6,10.875,19.3
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-10,pm25 (µg/m³),4.5,7.78,10.8
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-11,pm25 (µg/m³),6.7,11.515385,14.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-12,pm25 (µg/m³),7.8,12.255555,16.7
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-13,pm25 (µg/m³),3.9,7.75,9.5
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-14,pm25 (µg/m³),6.4,7.9076924,10.2
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-15,pm25 (µg/m³),6.7,10.033334,12.8
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-16,pm25 (µg/m³),8.8,12.3,15.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-17,pm25 (µg/m³),13.8,14.066667,14.3
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-18,pm25 (µg/m³),2.8,5.15,7.5
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-19,pm25 (µg/m³),5.6,8.675,10.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-20,pm25 (µg/m³),9.7,9.9,10.1
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-21,pm25 (µg/m³),10.3,12.533334,14.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-22,pm25 (µg/m³),14.4,15.4,16.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-24,pm25 (µg/m³),4.5,6.0333333,8.1
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-26,pm25 (µg/m³),7.4,7.7,8.0
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-27,pm25 (µg/m³),1.7,2.2333333,2.5
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-30,pm25 (µg/m³),5.3,7.0875,8.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-01-31,pm25 (µg/m³),2.9,6.175,10.0
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-01,pm25 (µg/m³),6.9,7.65,8.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-02,pm25 (µg/m³),8.9,9.35,9.8
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-03,pm25 (µg/m³),5.0,7.9,9.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-04,pm25 (µg/m³),3.6,7.5272727,10.0
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-05,pm25 (µg/m³),5.1,9.713636,15.3
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-06,pm25 (µg/m³),6.4,11.956522,16.1
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-07,pm25 (µg/m³),9.9,13.952632,20.5
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-08,pm25 (µg/m³),4.3,9.95625,31.3
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-09,pm25 (µg/m³),3.1,5.858333,8.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-10,pm25 (µg/m³),5.4,7.1857142,9.3
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-11,pm25 (µg/m³),5.5,13.116667,22.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-12,pm25 (µg/m³),-0.4,7.7055554,17.7
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-13,pm25 (µg/m³),4.5,6.475,8.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-14,pm25 (µg/m³),3.8,7.090909,11.1
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-15,pm25 (µg/m³),4.3,9.157143,14.3
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-16,pm25 (µg/m³),4.0,7.1875,9.4
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-17,pm25 (µg/m³),7.9,8.333333,8.8
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-18,pm25 (µg/m³),10.6,10.6,10.6
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-20,pm25 (µg/m³),3.5,3.5,3.5
664,Bklyn - PS274,New York-Northern New Jersey-Long Island,1145,40.6944,-73.9286,2017-02-21,pm25 (µg/m³),-0.5,3.1666667,5.1
