station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday_holiday_rides,monthtotal
40900,Howard,06/01/2025,3,255.6,2,777,2,304.8,91,000
41190,Jarvis,06/01/2025,1,022,1,043.8,809.8,29,687
40100,Morse,06/01/2025,2,484.7,2,432.8,1,991.6,71,867
41300,Loyola,06/01/2025,2,723.4,2,589,1,975.6,77,425
40760,Granville,06/01/2025,2,009.6,1,965.3,1,497.2,57,549
40880,Thorndale,06/01/2025,1,828.4,1,820.5,1,356.4,52,460
41380,Bryn Mawr,06/01/2025,1,499.3,1,579.3,1,212.8,43,867
40340,Berwyn,06/01/2025,0,0,0,0
41200,Argyle,06/01/2025,2,918.5,3,204,2,438.6,86,298
40770,Lawrence,06/01/2025,0,0,0,0
40540,Wilson,06/01/2025,5,379.9,4,863.3,3,719.6,151,029
40080,Sheridan,06/01/2025,2,605.9,2,715.8,2,465.8,77,915
41420,Addison-North Main,06/01/2025,6,561.4,9,784,9,478,224,315
41320,Belmont-North Main,06/01/2025,7,271.7,7,930.3,8,046.6,224,660
41220,Fullerton,06/01/2025,7,165.1,6,521,5,013.4,201,619
40650,North/Clybourn,06/01/2025,3,126.8,3,170,2,559.6,91,141
40630,Clark/Division,06/01/2025,5,091.9,5,865.5,4,032,150,551
41450,Chicago/State,06/01/2025,7,595.2,7,689.8,5,571.8,218,118
40330,Grand/State,06/01/2025,6,830,8,807.8,6,173.2,209,527
41660,Lake/State,06/01/2025,10,944.8,11,295.8,7,970.8,314,877
41090,Monroe/State,06/01/2025,4,134.7,3,531.5,2,210.8,112,009
40560,Jackson/State,06/01/2025,3,921.2,3,350.3,2,205,106,771
41490,Harrison,06/01/2025,2,272.7,3,052.5,2,099.8,70,435
41400,Roosevelt,06/01/2025,7,100.9,8,613.3,5,961.8,213,381
41000,Cermak-Chinatown,06/01/2025,3,560.7,5,629.3,3,859.8,116,591
40190,Sox-35th-Dan Ryan,06/01/2025,3,011.7,3,518.8,2,165.2,88,146
41230,47th-Dan Ryan,06/01/2025,1,465.3,1,231,1,021.8,40,804
41170,Garfield-Dan Ryan,06/01/2025,1,643.1,1,342.5,1,053.8,45,145
40910,63rd-Dan Ryan,06/01/2025,1,339.3,1,045,949.8,37,054
40990,69th,06/01/2025,2,102.1,1,721,1,437.6,58,216
40240,79th,06/01/2025,2,880,2,423,2,030.8,80,326
41430,87th,06/01/2025,1,571.8,1,276.8,1,054.8,43,388
40450,95th/Dan Ryan,06/01/2025,4,174,3,131,2,714.2,113,749
41050,Linden,06/01/2025,602.6,651.3,506,17,790
41250,Central-Evanston,06/01/2025,484.4,346.5,266.8,12,892
40400,Noyes,06/01/2025,525.2,399.3,288.6,14,069
40520,Foster,06/01/2025,438.6,426,325.2,12,540
40050,Davis,06/01/2025,1,913.1,1,716.5,1,212.8,53,106
40690,Dempster,06/01/2025,479.3,478.8,363.4,13,797
40270,Main,06/01/2025,673.5,707.8,441.2,19,180
40840,South Boulevard,06/01/2025,414.9,305.8,222.6,11,049
40140,Dempster-Skokie,06/01/2025,990.5,901.3,868.2,28,746
41680,Oakton-Skokie,06/01/2025,466.1,302.5,236.8,12,182
40890,O'Hare Airport,06/01/2025,10,395.3,8,493.5,9,734,300,946
40820,Rosemont,06/01/2025,4,040.2,3,384.8,2,590.2,111,334
40230,Cumberland,06/01/2025,2,398,1,720.5,1,300.6,63,744
40750,Harlem-O'Hare,06/01/2025,1,533.6,983,724.4,39,760
41280,Jefferson Park,06/01/2025,4,651.7,3,373.8,2,494.4,123,652
41330,Montrose-O'Hare,06/01/2025,1,716.8,1,260,914,45,663
40550,Irving Park-O'Hare,06/01/2025,2,861.2,2,167.3,1,654.6,77,027
41240,Addison-O'Hare,06/01/2025,1,699.1,1,290.5,946.6,45,577
40060,Belmont-O'Hare,06/01/2025,3,394.5,2,556,1,881.4,90,915
41020,Logan Square,06/01/2025,4,750,4,110,3,287.8,132,628
40570,California/Milwaukee,06/01/2025,3,567,3,191.5,2,147.6,98,412
40670,Western/Milwaukee,06/01/2025,3,645.2,2,897,2,011,98,193
40590,Damen/Milwaukee,06/01/2025,4,302.8,4,419,3,349.4,124,781
40320,Division/Milwaukee,06/01/2025,4,005.4,3,413.5,2,489,110,212
41410,Chicago/Milwaukee,06/01/2025,2,794.3,2,243.3,1,690.6,76,107
40490,Grand/Milwaukee,06/01/2025,2,735,2,378.8,1,913.8,76,518
40370,Washington/Dearborn,06/01/2025,7,932.7,7,115.8,4,978.2,219,941
40790,Monroe/Dearborn,06/01/2025,3,802.1,1,785.8,1,221.2,93,093
40070,Jackson/Dearborn,06/01/2025,3,895.3,2,873,1,999.8,103,292
41340,LaSalle,06/01/2025,1,508,1,113.5,841.8,40,332
40430,Clinton-Forest Park,06/01/2025,1,821.9,964.3,825.4,46,244
40350,UIC-Halsted,06/01/2025,2,130.3,1,683.3,1,175,57,344
40470,Racine,06/01/2025,647.7,376.5,299.6,16,605
40810,Medical Center,06/01/2025,1,386.2,738.5,530,34,714
40220,Western-Forest Park,06/01/2025,581.5,505,391.4,16,188
40250,Kedzie-Homan-Forest Park,06/01/2025,761.4,574.5,496.8,20,772
40920,Pulaski-Forest Park,06/01/2025,587.5,477.3,429.6,16,395
40970,Cicero-Forest Park,06/01/2025,559.6,396,324,14,955
40010,Austin-Forest Park,06/01/2025,668.4,422.3,316.4,17,307
40180,Oak Park-Forest Park,06/01/2025,576.9,325.5,229.4,14,564
40980,Harlem-Forest Park,06/01/2025,408.1,256.3,178.8,10,489
40390,Forest Park,06/01/2025,1,183.6,736.5,596.4,30,784
41030,Polk,06/01/2025,2,266.5,708.5,506.8,52,965
